Row	Column	Plate	Product Name	Formula	Product No.	ChEBI Name	SMILES	InChI	InChIKey	formula	ChEBI	KEGG	HMDB	LipidMaps
A	2	11	Cyclohexanone	C6H10O	108-94-1	cyclohexanone	O=C1CCCCC1	InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2	JHIVVAPYMSGYDF-UHFFFAOYSA-N	C6H10O	CHEBI:17854	C00414	HMDB0003315	
F	5	8	D-(-)-Tagatose	C6H12O6	87-81-0	β-D-tagatopyranose	OC[C@@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O	InChI=1S/C6H12O6/c7-2-6(11)5(10)4(9)3(8)1-12-6/h3-5,7-11H,1-2H2/t3-,4+,5+,6-/m1/s1	LKDRXBCSQODPBY-DPYQTVNSSA-N	C6H12O6	CHEBI:49092	C00795	HMDB0003418	
F	3	10	Diethyl malonate	C7H12O4	105-53-3	Ethyl malonate	CCOC(=O)CC(=O)OCC	InChI=1S/C7H12O4/c1-3-10-6(8)5-7(9)11-4-2/h3-5H2,1-2H3	IYXGSMUGOJNHAZ-UHFFFAOYSA-N	C7H12O4	CHEBI:391281		HMDB0029573	
H	5	10	Hexanoic acid	C6H12O2	142-62-1	hexanoic acid	CCCCCC(O)=O	InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)	FUZZWVXGSFPDMH-UHFFFAOYSA-N	C6H12O2	CHEBI:30776	C01585	HMDB0000535	
C	8	5	L-Histidinol Dihydrochloride	C6H11N3O.2HCl.	1596-64-1	L-histidinol	N[C@H](CO)CC1=CNC=N1	InChI=1S/C6H11N3O/c7-5(3-10)1-6-2-8-4-9-6/h2,4-5,10H,1,3,7H2,(H,8,9)/t5-/m0/s1	ZQISRDCJNBUVMM-YFKPBYRVSA-N	C6H11N3O	CHEBI:16255	C00860	HMDB0003431	
E	7	8	Propyl gallate	C10H12O5	121-79-9	n-propyl gallate	CCCOC(=O)C1=CC(O)=C(O)C(O)=C1	InChI=1S/C10H12O5/c1-2-3-15-10(14)6-4-7(11)9(13)8(12)5-6/h4-5,11-13H,2-3H2,1H3	ZTHYODDOHIVTJV-UHFFFAOYSA-N	C10H12O5	CHEBI:10607	C11155	HMDB0033835	
H	2	8	Pyrrole-2-carboxylic acid	C5H5NO2	634-97-9	pyrrole-2-carboxylic acid	OC(=O)C1=CC=CN1	InChI=1S/C5H5NO2/c7-5(8)4-2-1-3-6-4/h1-3,6H,(H,7,8)	WRHZVMBBRYBTKZ-UHFFFAOYSA-N	C5H5NO2	CHEBI:36751	C05942	HMDB0004230	
B	7	9	Rebaudioside-A	C44H70O23	58543-16-1	rebaudioside A	[H][C@@]1(O[C@H]2[C@H](O)[C@@H](CO)O[C@@H](O[C@@]34C[C@]5(CC3=C)CC[C@]3([H])[C@@](C)(CCC[C@@]3(C)[C@]5([H])CC4)C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	InChI=1S/C44H70O23/c1-17-11-43-9-5-22-41(2,7-4-8-42(22,3)40(59)66-38-33(58)30(55)26(51)20(14-47)62-38)23(43)6-10-44(17,16-43)67-39-35(65-37-32(57)29(54)25(50)19(13-46)61-37)34(27(52)21(15-48)63-39)64-36-31(56)28(53)24(49)18(12-45)60-36/h18-39,45-58H,1,4-16H2,2-3H3/t18-,19-,20-,21-,22+,23+,24-,25-,26-,27-,28+,29+,30+,31-,32-,33-,34+,35-,36+,37+,38+,39+,41-,42-,43-,44+/m1/s1	HELXLJCILKEWJH-NCGAPWICSA-N	C44H70O23	CHEBI:145012		HMDB0034950	
H	3	6	Ribonolactone			D-ribono-1,4-lactone	OC[C@H]1OC(=O)[C@H](O)[C@@H]1O	InChI=1S/C5H8O5/c6-1-2-3(7)4(8)5(9)10-2/h2-4,6-8H,1H2/t2-,3-,4-/m1/s1	CUOKHACJLGPRHD-BXXZVTAOSA-N	C5H8O5	CHEBI:74168		HMDB0001900	
H	10	8	Rutin	C27H30O16	153-18-4	rutin	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3/t8-,15+,17-,18+,20+,21-,22+,23+,26+,27-/m0/s1	IKGXIBQEEMLURG-NVPNHPEKSA-N	C27H30O16	CHEBI:28527	C05625	HMDB0003249	
C	3	5	trans-3-Indoleacrylic acid	C11H9NO2	1204-06-4	(E)-3-(indol-3-yl)acrylic acid	OC(=O)\C=C\C1=CNC2=C1C=CC=C2	InChI=1S/C11H9NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-7,12H,(H,13,14)/b6-5+	PLVPPLCLBIEYEA-AATRIKPKSA-N	C11H9NO2	CHEBI:132244		HMDB0000734	
E	10	11	Triethyl citrate	C12H20O7	77-93-0	Triethyl citrate	CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC	InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3	DOOTYTYQINUNNV-UHFFFAOYSA-N	C12H20O7	CHEBI:168426		HMDB0034263	
A	9	11	1-Furfurylpyrrole	C9H9NO	1438-94-4	1-(2-Furanylmethyl)-1H-pyrrole	O1C(CN2C=CC=C2)=CC=C1	InChI=1S/C9H9NO/c1-2-6-10(5-1)8-9-4-3-7-11-9/h1-7H,8H2	BTBFUBUCCJKJOZ-UHFFFAOYSA-N	C9H9NO	CHEBI:168927		HMDB0030204	
F	5	6	2,6-Dimethylpyrazine	C6H8N2	108-50-9	2,6-Dimethylpyrazine	CC1=CN=CC(C)=N1	InChI=1S/C6H8N2/c1-5-3-7-4-6(2)8-5/h3-4H,1-2H3	HJFZAYHYIWGLNL-UHFFFAOYSA-N	C6H8N2	CHEBI:89791		HMDB0035248	
			2-Allylphenol			2-allylphenol	Oc1ccccc1CC=C	InChI=1S/C9H10O/c1-2-5-8-6-3-4-7-9(8)10/h2-4,6-7,10H,1,5H2	QIRNGVVZBINFMX-UHFFFAOYSA-N	C9H10O	CHEBI:39826			
			2-Methoxy-5-methylphenol			2-Methoxy-5-methylphenol	O(C1=C(O)C=C(C=C1)C)C	InChI=1S/C8H10O2/c1-6-3-4-8(10-2)7(9)5-6/h3-5,9H,1-2H3	IFNDEOYXGHGERA-UHFFFAOYSA-N	C8H10O2	CHEBI:194904			
			2-Methoxybenzaldehyde			2-Methoxybenzaldehyde	O(C=1C(=CC=CC1)C=O)C	InChI=1S/C8H8O2/c1-10-8-5-3-2-4-7(8)6-9/h2-6H,1H3	PKZJLOCLABXVMC-UHFFFAOYSA-N	C8H8O2	CHEBI:172139		HMDB0033766	
H	1	10	2-Methyl-1-butanol	C5H12O	137-32-6	2-methylbutan-1-ol	CCC(C)CO	InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3	QPRQEDXDYOZYLA-UHFFFAOYSA-N	C5H12O	CHEBI:48945		HMDB0031527	
			3,4-Dimethoxycinnamic acid	C11H12O4	2316-26-9	3,4-dimethoxycinnamic acid	COC1=C(OC)C=C(\C=C\C(O)=O)C=C1	InChI=1S/C11H12O4/c1-14-9-5-3-8(4-6-11(12)13)7-10(9)15-2/h3-7H,1-2H3,(H,12,13)/b6-4+	HJBWJAPEBGSQPR-GQCTYLIASA-N	C11H12O4	CHEBI:86549		HMDB0034315	
G	10	3	3,5-Dihydroxybenzoic acid	C7H6O4	99-10-5	3,5-dihydroxybenzoic acid	OC(=O)C1=CC(O)=CC(O)=C1	InChI=1S/C7H6O4/c8-5-1-4(7(10)11)2-6(9)3-5/h1-3,8-9H,(H,10,11)	UYEMGAFJOZZIFP-UHFFFAOYSA-N	C7H6O4	CHEBI:39912		HMDB0013677	
D	6	2	7-Methylguanine	C6H7N5O	578-76-7	2-amino-7-methyl-1,7-dihydro-6H-purin-6-one	CN1C=NC2=C1C(=O)N=C(N)N2	InChI=1S/C6H7N5O/c1-11-2-8-4-3(11)5(12)10-6(7)9-4/h2H,1H3,(H3,7,9,10,12)	FZWGECJQACGGTI-UHFFFAOYSA-N	C6H7N5O	CHEBI:28664	C02242	HMDB0000897	
A	1	2	Benzamide	C7H7NO	55-21-0	benzamide	NC(=O)C1=CC=CC=C1	InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)	KXDAEFPNCMNJSK-UHFFFAOYSA-N	C7H7NO	CHEBI:28179	C09815	HMDB0004461	
			Benzylamine	C7H9N	100-46-9	benzylamine	NCC1=CC=CC=C1	InChI=1S/C7H9N/c8-6-7-4-2-1-3-5-7/h1-5H,6,8H2	WGQKYBSKWIADBV-UHFFFAOYSA-N	C7H9N	CHEBI:40538	C15562	HMDB0033871	
H	8	3	Caffeic acid	C9H8O4	331-39-5	trans-caffeic acid	OC(=O)\C=C\C1=CC(O)=C(O)C=C1	InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+	QAIPRVGONGVQAS-DUXPYHPUSA-N	C9H8O4	CHEBI:16433	C01481	HMDB0001964	
B	1	9	Cortisone	C21H28O5	53-06-5	cortisone	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1	MFYSYFVPBJMHGN-ZPOLXVRWSA-N	C21H28O5	CHEBI:16962	C00762	HMDB0002802	LMST02030090
I	2	11	Ethyl dodecanoate			ethyl laurate	CCCCCCCCCCCC(=O)OCC	InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3	MMXKVMNBHPAILY-UHFFFAOYSA-N	C14H28O2	CHEBI:87427		HMDB0033788	
G	8	5	Ferulic acid	C10H10O4	1135-24-6	ferulic acid	COC1=C(O)C=CC(\C=C\C(O)=O)=C1	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+	KSEBMYQBYZTDHS-HWKANZROSA-N	C10H10O4	CHEBI:17620	C01494	HMDB0000954	
I	8	3	Hydrocinnamic acid	C9H10O2	501-52-0	3-phenylpropionic acid	OC(=O)CCC1=CC=CC=C1	InChI=1S/C9H10O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)	XMIIGOLPHOKFCH-UHFFFAOYSA-N	C9H10O2	CHEBI:28631	C05629	HMDB0000764	LMST02030001
E	10	9	Isoliquiritigenin	C15H12O4	961-29-5	isoliquiritigenin	OC1=CC=C(\C=C\C(=O)C2=C(O)C=C(O)C=C2)C=C1	InChI=1S/C15H12O4/c16-11-4-1-10(2-5-11)3-8-14(18)13-7-6-12(17)9-15(13)19/h1-9,16-17,19H/b8-3+	DXDRHHKMWQZJHT-FPYGCLRLSA-N	C15H12O4	CHEBI:310312	C08650	HMDB0037316	
B	6	2	Mangiferin	C19H18O11	4773-96-0	mangiferin	[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1c(O)cc2oc3cc(O)c(O)cc3c(=O)c2c1O	InChI=1S/C19H18O11/c20-4-11-15(25)17(27)18(28)19(30-11)12-8(23)3-10-13(16(12)26)14(24)5-1-6(21)7(22)2-9(5)29-10/h1-3,11,15,17-23,25-28H,4H2/t11-,15-,17+,18-,19+/m1/s1	AEDDIBAIWPIIBD-ZJKJAXBQSA-N	C19H18O11	CHEBI:6682	C10077	HMDB0034410	
			Phloretin	C15H14O5	60-82-2	phloretin	OC1=CC=C(CCC(=O)C2=C(O)C=C(O)C=C2O)C=C1	InChI=1S/C15H14O5/c16-10-4-1-9(2-5-10)3-6-12(18)15-13(19)7-11(17)8-14(15)20/h1-2,4-5,7-8,16-17,19-20H,3,6H2	VGEREEWJJVICBM-UHFFFAOYSA-N	C15H14O5	CHEBI:17276	C00774	HMDB0003306	
B	9	5	trans-4-Hydroxycyclohexanecarboxylic Acid	C7H12O3	3685-26-5	4-Hydroxycyclohexylcarboxylic acid	OC1CCC(CC1)C(O)=O	InChI=1S/C7H12O3/c8-6-3-1-5(2-4-6)7(9)10/h5-6,8H,1-4H2,(H,9,10)	HCFRWBBJISAZNK-UHFFFAOYSA-N	C7H12O3	CHEBI:16817		HMDB0001988	
			(S)-(+)-Abscisic Acid	C15H20O4	21293-29-8	(S)-2-trans-abscisic acid	OC(=O)\C=C(/C)\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C	InChI=1S/C15H20O4/c1-10(7-13(17)18)5-6-15(19)11(2)8-12(16)9-14(15,3)4/h5-8,19H,9H2,1-4H3,(H,17,18)/b6-5+,10-7+/t15-/m1/s1	JLIDBLDQVAYHNE-IBPUIESWSA-N	C15H20O4	CHEBI:18743		HMDB0035140	LMPR0103050001
G	4	10	1,3-Diaminopropane	C3H10N2	109-76-2	trimethylenediamine	NCCCN	InChI=1S/C3H10N2/c4-2-1-3-5/h1-5H2	XFNJVJPLKCPIBV-UHFFFAOYSA-N	C3H10N2	CHEBI:15725	C00986	HMDB0000002	
C	8	11	1-Phenyl-1,2-propanedione	C9H8O2	579-07-7	1-phenyl-1,2-propanedione	CC(=O)C(=O)C1=CC=CC=C1	InChI=1S/C9H8O2/c1-7(10)9(11)8-5-3-2-4-6-8/h2-6H,1H3	BVQVLAIMHVDZEL-UHFFFAOYSA-N	C9H8O2	CHEBI:63552	C17268	HMDB0035243	
I	1	7	3,4-Dihydroxybenzoic acid	C7H6O4	99-50-3	3,4-dihydroxybenzoic acid	OC(=O)C1=CC(O)=C(O)C=C1	InChI=1S/C7H6O4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H,(H,10,11)	YQUVCSBJEUQKSH-UHFFFAOYSA-N	C7H6O4	CHEBI:36062	C00230	HMDB0001856	
G	2	7	4-Hydroxybenzaldehyde	C7H6O2	123-08-0	4-hydroxybenzaldehyde	OC1=CC=C(C=O)C=C1	InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H	RGHHSNMVTDWUBI-UHFFFAOYSA-N	C7H6O2	CHEBI:17597	C00633	HMDB0011718	
H	6	4	4-Hydroxymandelic acid monohydrate	C8H8O4.H2O	184901-84-6	4-hydroxymandelic acid	OC(C(O)=O)C1=CC=C(O)C=C1	InChI=1S/C8H8O4/c9-6-3-1-5(2-4-6)7(10)8(11)12/h1-4,7,9-10H,(H,11,12)	YHXHKYRQLYQUIH-UHFFFAOYSA-N	C8H8O4	CHEBI:16388	C11527	HMDB0000822	
			4-Methoxyacetophenone	C9H10O2	100-06-1	4-methoxyacetophenone	COC1=CC=C(C=C1)C(C)=O	InChI=1S/C9H10O2/c1-7(10)8-3-5-9(11-2)6-4-8/h3-6H,1-2H3	NTPLXRHDUXRPNE-UHFFFAOYSA-N	C9H10O2	CHEBI:86567		HMDB0032570	
J	5	1	6,7-Dihydroxycoumarin	C9H6O4	305-01-1	esculetin	OC1=C(O)C=C2C=CC(=O)OC2=C1	InChI=1S/C9H6O4/c10-6-3-5-1-2-9(12)13-8(5)4-7(6)11/h1-4,10-11H	ILEDWLMCKZNDJK-UHFFFAOYSA-N	C9H6O4	CHEBI:490095	C09263	HMDB0030819	
F	7	2	Acetovanillone	C9H10O3	498-02-2	apocynin	COC1=C(O)C=CC(=C1)C(C)=O	InChI=1S/C9H10O3/c1-6(10)7-3-4-8(11)9(5-7)12-2/h3-5,11H,1-2H	DFYRUELUNQRZTB-UHFFFAOYSA-N	C9H10O3	CHEBI:2781	COC1=C(O)C=CC(=C1)C(C)=O		
J	3	4	D-(-)-Fructose	C6H12O6	57-48-7	β-D-fructofuranose	OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O	InChI=1S/C6H12O6/c7-1-3-4(9)5(10)6(11,2-8)12-3/h3-5,7-11H,1-2H2/t3-,4-,5+,6-/m1/s1	RFSUNEUAIZKAJO-ARQDHWQXSA-N	C6H12O6	CHEBI:28645	C02336	HMDB0000660	
E	9	6	Diosmin	C28H32O15	520-27-4	Diosmetin rutinoside	COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(OC1OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C1O)C=C2O	InChI=1S/C28H32O15/c1-10-21(32)23(34)25(36)27(40-10)39-9-19-22(33)24(35)26(37)28(43-19)41-12-6-14(30)20-15(31)8-17(42-18(20)7-12)11-3-4-16(38-2)13(29)5-11/h3-8,10,19,21-30,32-37H,9H2,1-2H3	GZSOSUNBTXMUFQ-UHFFFAOYSA-N	C28H32O15	CHEBI:176381	C10039	HMDB0029548	
			Ethyl crotonate	C6H10O2	623-70-1	ethyl (2Z)-but-2-enoate	CCOC(=O)\C=C/C	InChI=1S/C6H10O2/c1-3-5-6(7)8-4-2/h3,5H,4H2,1-2H3/b5-3-	ZFDIRQKJPRINOQ-HYXAFXHYSA-N	C6H10O2	CHEBI:87334		HMDB0039581	
F	4	11	Ethyl pyruvate	C5H8O3	617-35-6	Ethyl pyruvate	CCOC(=O)C(C)=O	InChI=1S/C5H8O3/c1-3-8-5(7)4(2)6/h3H2,1-2H3	XXRCUYVCPSWGCC-UHFFFAOYSA-N	C5H8O3	CHEBI:173421		HMDB0031643	
			Methacrylic acid, stabilized with MEHQ			methacrylic acid	CC(=C)C(O)=O	InChI=1S/C4H6O2/c1-3(2)4(5)6/h1H2,2H3,(H,5,6)	CERQOIWHTDAKMF-UHFFFAOYSA-N	C4H6O2	CHEBI:25219			
F	2	11	Monomethyl glutarate	C6H10O4.	1501-27-5	monomethyl glutaric acid	COC(=O)CCCC(O)=O	InChI=1S/C6H10O4/c1-10-6(9)4-2-3-5(7)8/h2-4H2,1H3,(H,7,8)	IBMRTYCHDPMBFN-UHFFFAOYSA-N	C6H10O4	CHEBI:86396		HMDB0000858	
F	6	6	Naringin	C27H32O14	10236-47-2	naringin	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=CC(O)=C3C(=O)C[C@H](OC3=C2)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O	InChI=1S/C27H32O14/c1-10-20(32)22(34)24(36)26(37-10)41-25-23(35)21(33)18(9-28)40-27(25)38-13-6-14(30)19-15(31)8-16(39-17(19)7-13)11-2-4-12(29)5-3-11/h2-7,10,16,18,20-30,32-36H,8-9H2,1H3/t10-,16-,18+,20-,21+,22+,23-,24+,25+,26-,27+/m0/s1	DFPMSGMNTNDNHN-ZPHOTFPESA-N	C27H32O14	CHEBI:28819	C09789	HMDB0002927	
			Syringaldehyde			syringaldehyde	COc1cc(C=O)cc(OC)c1O	InChI=1S/C9H10O4/c1-12-7-3-6(5-10)4-8(13-2)9(7)11/h3-5,11H,1-2H3	KCDXJAYRVLXPFO-UHFFFAOYSA-N	C9H10O4	CHEBI:67380			
E	4	5	Trigonelline hydrochloride	C7H8NO2.Cl	6138-41-6	N-methylnicotinate	C[N+]1=CC=CC(=C1)C([O-])=O	InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3	WWNNZCOKKKDOPX-UHFFFAOYSA-N	C7H7NO2	CHEBI:18123	C01004	HMDB0000875	
B	1	7	Vitamin K4	C7H14O2	573-20-6	Acetomenaphthone	CC(=O)OC1=CC(C)=C(OC(C)=O)C2=CC=CC=C12	InChI=1S/C15H14O4/c1-9-8-14(18-10(2)16)12-6-4-5-7-13(12)15(9)19-11(3)17/h4-8H,1-3H3	RYWSYCQQUDFMAU-UHFFFAOYSA-N	C15H14O4	CHEBI:31164		HMDB0032725	
			Xanthoxylin	C10H12O4	90-24-4	Xanthoxylin	COC1=CC(O)=C(C(C)=O)C(OC)=C1	InChI=1S/C10H12O4/c1-6(11)10-8(12)4-7(13-2)5-9(10)14-3/h4-5,12H,1-3H3	FBUBVLUPUDBFME-UHFFFAOYSA-N	C10H12O4	CHEBI:562352	C10726	HMDB0029645	
C	3	11	(S)-(−)-α-Methylbenzylamine			(1S)-1-phenylethanamine	C[C@H](N)c1ccccc1	InChI=1S/C8H11N/c1-7(9)8-5-3-2-4-6-8/h2-7H,9H2,1H3/t7-/m0/s1	RQEUFEKYXDPUSK-ZETCQYMHSA-N	C8H11N	CHEBI:35321			
H	1	1	1-Naphthol	C10H8O	90-15-3	1-naphthol	OC1=C2C=CC=CC2=CC=C1	InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H	KJCVRFUGPWSIIH-UHFFFAOYSA-N	C10H8O	CHEBI:10319	C11714	HMDB0012138	
H	10	10	2,3-Diethylpyrazine	C8H12N2	15707-24-1	2,3-Diethylpyrazine	CCC1=C(CC)N=CC=N1	InChI=1S/C8H12N2/c1-3-7-8(4-2)10-6-5-9-7/h5-6H,3-4H2,1-2H3	GZXXANJCCWGCSV-UHFFFAOYSA-N	C8H12N2	CHEBI:166525		HMDB0041253	
			2,6-Diethylaniline	C10H15N	579-66-8	2,6-Diethylaniline	CCC1=CC=CC(CC)=C1N	InChI=1S/C10H15N/c1-3-8-6-5-7-9(4-2)10(8)11/h5-7H,3-4,11H2,1-2H3	FOYHNROGBXVLLX-UHFFFAOYSA-N	C10H15N		C11001	HMDB0032782	
			4-Hydroxyphenethyl alcohol	C8H10O2	501-94-0	2-(4-hydroxyphenyl)ethanol	OCCC1=CC=C(O)C=C1	InChI=1S/C8H10O2/c9-6-5-7-1-3-8(10)4-2-7/h1-4,9-10H,5-6H2	YCCILVSKPBXVIP-UHFFFAOYSA-N	C8H10O2	CHEBI:1879	C06044	HMDB0004284	
E	9	11	4-Pentenoic acid	C5H8O2	591-80-0	pent-4-enoic acid	OC(=O)CCC=C	InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h2H,1,3-4H2,(H,6,7)	HVAMZGADVCBITI-UHFFFAOYSA-N	C5H8O2	CHEBI:35936		HMDB0031602	LMFA01030007
I	4	10	5,6,7,8-Tetrahydroquinoxaline	C8H10N2	34413-35-9	5,6,7,8-Tetrahydroquinoxaline	C1CCC2=C(C1)N=CC=N2	InChI=1S/C8H10N2/c1-2-4-8-7(3-1)9-5-6-10-8/h5-6H,1-4H2	XCZPDOCRSYZOBI-UHFFFAOYSA-N	C8H10N2	CHEBI:179433		HMDB0033154	
H	7	7	Butylated hydroxytoluene			2,6-di-tert-butyl-4-methylphenol	Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3	NLZUEZXRPGMBCV-UHFFFAOYSA-N	C15H24O	CHEBI:34247	C14693	HMDB0033826	
F	10	8	D-(-)-Quinic acid	C7H12O6	77-95-2	(−)-quinic acid	O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1O)C(O)=O	InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4-,5-,7+/m1/s1	AAWZDTNXLSGCEK-WYWMIBKRSA-N	C7H12O6	CHEBI:17521	C00296	HMDB0003072	
C	1	6	Daidzein	C15H10O4	486-66-8	daidzein	OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O	InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)13-8-19-14-7-11(17)5-6-12(14)15(13)18/h1-8,16-17H	ZQSIJRDFPHDXIC-UHFFFAOYSA-N	C15H10O4	CHEBI:28197	C10208	HMDB0003312	LMPK12050038
A	5	6	D-Glucuro-3,6-lactone	C6H8O6	32449-92-6	D-glucurono-6,3-lactone	[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)C=O	InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h1-5,8-10H/t2-,3+,4-,5+/m0/s1	UYUXSRADSPPKRZ-SKNVOMKLSA-N	C6H8O6	CHEBI:18268	C02670	HMDB0006355	
E	1	10	Diethyl L-(+)-tartrate	C8H14O6	87-91-2	Diethyl tartrate	OC(C(O)C(OCC)=O)C(OCC)=O	InChI=1S/C8H14O6/c1-3-13-7(11)5(9)6(10)8(12)14-4-2/h5-6,9-10H,3-4H2,1-2H3	YSAVZVORKRDODB-UHFFFAOYSA-N	C8H14O6	CHEBI:169338		HMDB0033584	
I	5	6	Dimethyl sulfone	C2H6O2S	67-71-0	sulfonyldimethane	CS(C)(=O)=O	InChI=1S/C2H6O2S/c1-5(2,3)4/h1-2H3	HHVIBTZHLRERCL-UHFFFAOYSA-N	C2H6O2S	CHEBI:9349	C11142	HMDB0004983	
B	9	3	Indigo Carmine	C16H8N2O8S2.Na2	860-22-0	indigo carmine (acid form)	OS(=O)(=O)C1=CC2=C(N\C(C2=O)=C2\NC3=C(C=C(C=C3)S(O)(=O)=O)C2=O)C=C1	InChI=1S/C16H10N2O8S2/c19-15-9-5-7(27(21,22)23)1-3-11(9)17-13(15)14-16(20)10-6-8(28(24,25)26)2-4-12(10)18-14/h1-6,17-18H,(H,21,22,23)(H,24,25,26)/b14-13+	CFZXDJWFRVEWSR-BUHFOSPRSA-N	C16H10N2O8S2	CHEBI:90117		HMDB0059912	
D	5	4	Indole-2-carboxylic acid	C9H7NO2.	1477-50-5	Indole-2-carboxylic acid	OC(=O)C1=CC2=C(N1)C=CC=C2	InChI=1S/C9H7NO2/c11-9(12)8-5-6-3-1-2-4-7(6)10-8/h1-5,10H,(H,11,12)	HCUARRIEZVDMPT-UHFFFAOYSA-N	C9H7NO2	CHEBI:169990		HMDB0002285	
I	5	2	Indole-3-acetamide	C10H10N2O	879-37-8	indole-3-acetamide	NC(=O)CC1=CNC2=C1C=CC=C2	InChI=1S/C10H10N2O/c11-10(13)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,12H,5H2,(H2,11,13)	ZOAMBXDOGPRZLP-UHFFFAOYSA-N	C10H10N2O	CHEBI:16031	C02693	HMDB0029739	
			Neohesperidin dihydrochalcone	C28H36O15	20702-77-6	neohesperidin dihydrochalcone	COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O	InChI=1S/C28H36O15/c1-11-21(34)23(36)25(38)27(40-11)43-26-24(37)22(35)19(10-29)42-28(26)41-13-8-16(32)20(17(33)9-13)14(30)5-3-12-4-6-18(39-2)15(31)7-12/h4,6-9,11,19,21-29,31-38H,3,5,10H2,1-2H3/t11-,19+,21-,22+,23+,24-,25+,26+,27-,28+/m0/s1	ITVGXXMINPYUHD-CUVHLRMHSA-N	C28H36O15	CHEBI:83535		HMDB0030542	
